Year,Family_key,Decendents,FamilyCode,FemaleCodeName,MaleCodeName,FemaleBreedcode,MaleBreedcode,MaleBulk,FemaleCipnumber,MaleCipnumber,FemaleAccNumb,MaleAccNumb,Breeder-name,Population,Crop,Remarks,Country
2012,112165,112165,-,VJ08.390,VJ08.390,VJ08.390,VJ08.390,,107734.5,107734.5,CIP_107734.5,CIP_107734.5,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112164,112164,-,VJ08.390,VJ11.042,VJ08.390,VJ11.042,,107734.5,110025.1,CIP_107734.5,CIP_110025.1,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112163,112163,-,VJ08.390,VJ11.047,VJ08.390,VJ11.047,,107734.5,110025.4,CIP_107734.5,CIP_110025.4,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112162,112162,-,VJ08.390,VJ11.050,VJ08.390,VJ11.050,,107734.5,110025.7,CIP_107734.5,CIP_110025.7,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112161,112161,-,VJ08.390,VJ11.046,VJ08.390,VJ11.046,,107734.5,110025.3,CIP_107734.5,CIP_110025.3,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112160,112160,-,VJ11.042,VJ08.390,VJ11.042,VJ08.390,,110025.1,107734.5,CIP_110025.1,CIP_107734.5,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112159,112159,-,VJ11.042,VJ11.047,VJ11.042,VJ11.047,,110025.1,110025.4,CIP_110025.1,CIP_110025.4,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112158,112158,-,VJ11.042,VJ11.050,VJ11.042,VJ11.050,,110025.1,110025.7,CIP_110025.1,CIP_110025.7,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112157,112157,-,VJ11.042,VJ11.046,VJ11.042,VJ11.046,,110025.1,110025.3,CIP_110025.1,CIP_110025.3,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112156,112156,-,VJ11.047,VJ08.330,VJ11.047,VJ08.330,,110025.4,107729.9,CIP_110025.4,CIP_107729.9,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112155,112155,-,VJ11.047,VJ08.390,VJ11.047,VJ08.390,,110025.4,107734.5,CIP_110025.4,CIP_107734.5,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112154,112154,-,VJ11.047,VJ11.042,VJ11.047,VJ11.042,,110025.4,110025.1,CIP_110025.4,CIP_110025.1,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112153,112153,-,VJ11.047,VJ11.047,VJ11.047,VJ11.047,,110025.4,110025.4,CIP_110025.4,CIP_110025.4,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112152,112152,-,VJ11.047,VJ11.050,VJ11.047,VJ11.050,,110025.4,110025.7,CIP_110025.4,CIP_110025.7,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112151,112151,-,VJ11.047,VJ11.046,VJ11.047,VJ11.046,,110025.4,110025.3,CIP_110025.4,CIP_110025.3,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112150,112150,-,VJ11.050,VJ08.330,VJ11.050,VJ08.330,,110025.7,107729.9,CIP_110025.7,CIP_107729.9,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112149,112149,-,VJ11.050,VJ08.390,VJ11.050,VJ08.390,,110025.7,107734.5,CIP_110025.7,CIP_107734.5,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112148,112148,-,VJ11.050,VJ11.042,VJ11.050,VJ11.042,,110025.7,110025.1,CIP_110025.7,CIP_110025.1,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112147,112147,-,VJ11.050,VJ11.047,VJ11.050,VJ11.047,,110025.7,110025.4,CIP_110025.7,CIP_110025.4,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112146,112146,-,VJ11.050,VJ11.050,VJ11.050,VJ11.050,,110025.7,110025.7,CIP_110025.7,CIP_110025.7,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112145,112145,-,VJ11.050,VJ11.046,VJ11.050,VJ11.046,,110025.7,110025.3,CIP_110025.7,CIP_110025.3,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112144,112144,-,VJ11.046,VJ11.050,VJ11.046,VJ11.050,,110025.3,110025.7,CIP_110025.3,CIP_110025.7,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112143,112143,-,VJ11.046,VJ11.046,VJ11.046,VJ11.046,,110025.3,110025.3,CIP_110025.3,CIP_110025.3,W.Gruneberg/F.Diaz,SPVD resistant-3,Sweetpotato,SPVD resistant-3,Peru
2012,112142,112142,-,-,PZ08.086,CIP_441771,PZ08.086,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112141,112141,-,-,PZ08.070,CIP_441771,PZ08.070,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112140,112140,-,-,PZ08.004,CIP_441771,PZ08.004,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112139,112139,-,-,PJ07.669,CIP_441771,PJ07.669,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112138,112138,-,-,PJ07.587,CIP_441771,PJ07.587,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112137,112137,-,-,PJ07.325,CIP_441771,PJ07.325,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112136,112136,-,-,PJ07.262,CIP_441771,PJ07.262,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112135,112135,-,-,PJ07.067,CIP_441771,PJ07.067,,441771,-,CIP_441771,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112134,112134,-,-,PJ05.312,CIP_441771,PJ05.312,,441771,-,CIP_441771,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112133,112133,-,-,PH06.030,CIP_440696,PH06.030,,440696,-,CIP_440696,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112132,112132,-,-,PJ07.325,CIP_440696,PJ07.325,,440696,-,CIP_440696,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112131,112131,-,-,PJ07.037,CIP_440696,PJ07.037,,440696,-,CIP_440696,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112130,112130,-,-,PZ08.004,CIP_440634,PZ08.004,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112129,112129,-,-,PJ07.587,CIP_440634,PJ07.587,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112128,112128,-,-,PJ07.262,CIP_440634,PJ07.262,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112127,112127,-,-,PJ07.245,CIP_440634,PJ07.245,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112126,112126,-,-,PJ07.067,CIP_440634,PJ07.067,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112125,112125,-,-,PJ07.037,CIP_440634,PJ07.037,,440634,-,CIP_440634,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112124,112124,-,-,PJ05.312,CIP_440634,PJ05.312,,440634,-,CIP_440634,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112123,112123,-,-,PH06.030,CIP_440149,PH06.030,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112122,112122,-,-,PZ08.112,CIP_440149,PZ08.112,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112121,112121,-,-,PZ08.111,CIP_440149,PZ08.111,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112120,112120,-,-,PZ08.086,CIP_440149,PZ08.086,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112119,112119,-,-,PZ08.070,CIP_440149,PZ08.070,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112118,112118,-,-,PZ08.004,CIP_440149,PZ08.004,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112117,112117,-,-,PJ07.587,CIP_440149,PJ07.587,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112116,112116,-,-,PJ07.245,CIP_440149,PJ07.245,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112115,112115,-,-,PJ07.037,CIP_440149,PJ07.037,,440149,-,CIP_440149,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112114,112114,-,-,PJ05.312,CIP_440149,PJ05.312,,440149,-,CIP_440149,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112113,112113,-,-,PH06.030,CIP_440147,PH06.030,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112112,112112,-,-,PZ08.004,CIP_440147,PZ08.004,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112111,112111,-,-,PJ07.325,CIP_440147,PJ07.325,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112110,112110,-,-,PJ07.262,CIP_440147,PJ07.262,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112109,112109,-,-,PJ07.245,CIP_440147,PJ07.245,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112108,112108,-,-,PJ07.239,CIP_440147,PJ07.239,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112107,112107,-,-,PJ07.067,CIP_440147,PJ07.067,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112106,112106,-,-,PJ07.037,CIP_440147,PJ07.037,,440147,-,CIP_440147,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112105,112105,-,-,PJ05.312,CIP_440147,PJ05.312,,440147,-,CIP_440147,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112104,112104,-,-,PZ08.111,CIP_440102,PZ08.111,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112103,112103,-,-,PZ08.086,CIP_440102,PZ08.086,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112102,112102,-,-,PZ08.070,CIP_440102,PZ08.070,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112101,112101,-,-,PZ08.004,CIP_440102,PZ08.004,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112100,112100,-,-,PJ07.669,CIP_440102,PJ07.669,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112099,112099,-,-,PJ07.325,CIP_440102,PJ07.325,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112098,112098,-,-,PJ07.262,CIP_440102,PJ07.262,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112097,112097,-,-,PJ07.245,CIP_440102,PJ07.245,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112096,112096,-,-,PJ07.067,CIP_440102,PJ07.067,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112095,112095,-,-,PJ07.037,CIP_440102,PJ07.037,,440102,-,CIP_440102,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112094,112094,-,-,PJ05.312,CIP_440102,PJ05.312,,440102,-,CIP_440102,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112093,112093,-,-,PJ07.325,CIP_440100,PJ07.325,,440100,-,CIP_440100,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112092,112092,-,-,PZ08.070,CIP_440099,PZ08.070,,440099,-,CIP_440099,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112091,112091,-,-,PJ07.587,CIP_440099,PJ07.587,,440099,-,CIP_440099,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112090,112090,-,-,PJ07.325,CIP_440099,PJ07.325,,440099,-,CIP_440099,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112089,112089,-,-,PJ05.312,CIP_440099,PJ05.312,,440099,-,CIP_440099,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112088,112088,-,-,PJ07.669,CIP_440085,PJ07.669,,440085,-,CIP_440085,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112087,112087,-,-,PJ07.067,CIP_440085,PJ07.067,,440085,-,CIP_440085,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112086,112086,-,-,PJ05.312,CIP_440085,PJ05.312,,440085,-,CIP_440085,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112085,112085,-,-,PZ08.070,CIP_440084,PZ08.070,,440084,-,CIP_440084,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112084,112084,-,-,PZ08.004,CIP_440084,PZ08.004,,440084,-,CIP_440084,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112083,112083,-,-,PJ07.669,CIP_440084,PJ07.669,,440084,-,CIP_440084,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112082,112082,-,-,PJ07.587,CIP_440084,PJ07.587,,440084,-,CIP_440084,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112081,112081,-,-,PJ05.312,CIP_440084,PJ05.312,,440084,-,CIP_440084,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112080,112080,-,-,PZ08.070,CIP_440075,PZ08.070,,440075,-,CIP_440075,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112079,112079,-,-,PZ08.004,CIP_440075,PZ08.004,,440075,-,CIP_440075,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112078,112078,-,-,PJ07.587,CIP_440075,PJ07.587,,440075,-,CIP_440075,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112077,112077,-,-,PJ07.325,CIP_440075,PJ07.325,,440075,-,CIP_440075,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112076,112076,-,-,PJ07.262,CIP_440075,PJ07.262,,440075,-,CIP_440075,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112075,112075,-,-,PH06.030,CIP_440072,PH06.030,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112074,112074,-,-,PZ08.070,CIP_440072,PZ08.070,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112073,112073,-,-,PZ08.004,CIP_440072,PZ08.004,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112072,112072,-,-,PJ07.669,CIP_440072,PJ07.669,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112071,112071,-,-,PJ07.587,CIP_440072,PJ07.587,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112070,112070,-,-,PJ07.262,CIP_440072,PJ07.262,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112069,112069,-,-,PJ07.245,CIP_440072,PJ07.245,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112068,112068,-,-,PJ07.239,CIP_440072,PJ07.239,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112067,112067,-,-,PJ07.067,CIP_440072,PJ07.067,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112066,112066,-,-,PJ07.037,CIP_440072,PJ07.037,,440072,-,CIP_440072,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112065,112065,-,-,PJ05.312,CIP_440072,PJ05.312,,440072,-,CIP_440072,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112064,112064,-,-,PH06.030,CIP_440068,PH06.030,,440068,-,CIP_440068,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112063,112063,-,-,PZ08.070,CIP_440068,PZ08.070,,440068,-,CIP_440068,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112062,112062,-,-,PZ08.004,CIP_440068,PZ08.004,,440068,-,CIP_440068,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112061,112061,-,-,PJ07.262,CIP_440068,PJ07.262,,440068,-,CIP_440068,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112060,112060,-,-,PJ07.067,CIP_440068,PJ07.067,,440068,-,CIP_440068,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112059,112059,-,-,PJ05.312,CIP_440068,PJ05.312,,440068,-,CIP_440068,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112058,112058,-,-,PH06.030,CIP_440065,PH06.030,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112057,112057,-,-,PZ08.086,CIP_440065,PZ08.086,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112056,112056,-,-,PZ08.070,CIP_440065,PZ08.070,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112055,112055,-,-,PZ08.004,CIP_440065,PZ08.004,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112054,112054,-,-,PJ07.669,CIP_440065,PJ07.669,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112053,112053,-,-,PJ07.262,CIP_440065,PJ07.262,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112052,112052,-,-,PJ07.245,CIP_440065,PJ07.245,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112051,112051,-,-,PJ07.239,CIP_440065,PJ07.239,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112050,112050,-,-,PJ07.067,CIP_440065,PJ07.067,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112049,112049,-,-,PJ07.037,CIP_440065,PJ07.037,,440065,-,CIP_440065,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112048,112048,-,-,PJ05.312,CIP_440065,PJ05.312,,440065,-,CIP_440065,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112047,112047,-,-,PH06.030,CIP_440064,PH06.030,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112046,112046,-,-,PZ08.112,CIP_440064,PZ08.112,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112045,112045,-,-,PZ08.070,CIP_440064,PZ08.070,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112044,112044,-,-,PZ08.004,CIP_440064,PZ08.004,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112043,112043,-,-,PJ07.669,CIP_440064,PJ07.669,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112042,112042,-,-,PJ07.587,CIP_440064,PJ07.587,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112041,112041,-,-,PJ07.262,CIP_440064,PJ07.262,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112040,112040,-,-,PJ07.245,CIP_440064,PJ07.245,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112039,112039,-,-,PJ07.239,CIP_440064,PJ07.239,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112038,112038,-,-,PJ07.067,CIP_440064,PJ07.067,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112037,112037,-,-,PJ07.037,CIP_440064,PJ07.037,,440064,-,CIP_440064,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112036,112036,-,-,PJ05.312,CIP_440064,PJ05.312,,440064,-,CIP_440064,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112035,112035,-,-,PH06.030,CIP_440038,PH06.030,,440038,-,CIP_440038,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112034,112034,-,-,PZ08.070,CIP_440038,PZ08.070,,440038,-,CIP_440038,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112033,112033,-,-,PJ07.669,CIP_440038,PJ07.669,,440038,-,CIP_440038,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112032,112032,-,-,PJ07.325,CIP_440038,PJ07.325,,440038,-,CIP_440038,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112031,112031,-,-,PJ07.245,CIP_440038,PJ07.245,,440038,-,CIP_440038,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112030,112030,-,-,PJ05.312,CIP_440038,PJ05.312,,440038,-,CIP_440038,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112029,112029,-,-,PZ08.004,CIP_430393,PZ08.004,,430393,-,CIP_430393,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112028,112028,-,-,PJ07.037,CIP_430393,PJ07.037,,430393,-,CIP_430393,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112027,112027,-,-,PH06.030,CIP_400127,PH06.030,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112026,112026,-,-,PZ08.070,CIP_400127,PZ08.070,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112025,112025,-,-,PZ08.004,CIP_400127,PZ08.004,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112024,112024,-,-,PJ07.262,CIP_400127,PJ07.262,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112023,112023,-,-,PJ07.067,CIP_400127,PJ07.067,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112022,112022,-,-,PJ07.037,CIP_400127,PJ07.037,,400127,-,CIP_400127,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112021,112021,-,-,PJ05.312,CIP_400127,PJ05.312,,400127,-,CIP_400127,CIP_190083.12,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112020,112020,-,-,PH06.030,CIP_400120,PH06.030,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112019,112019,-,-,PZ08.112,CIP_400120,PZ08.112,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112018,112018,-,-,PZ08.111,CIP_400120,PZ08.111,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112017,112017,-,-,PZ08.070,CIP_400120,PZ08.070,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112016,112016,-,-,PZ08.004,CIP_400120,PZ08.004,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112015,112015,-,-,PJ07.669,CIP_400120,PJ07.669,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112014,112014,-,-,PJ07.587,CIP_400120,PJ07.587,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
2012,112013,112013,-,-,PJ07.262,CIP_400120,PJ07.262,,400120,-,CIP_400120,,W.Gruneberg/F.Diaz,Low Sugar,Sweetpotato,-,Peru
