Author,ScoreBand_key,MarkerType,Locus_key,MarkerOriginalName,AT,MarkerSize,BreedCode_key,Result,Specie,Electrophoresis,Coment,Image,Lane
Huamani2011,3931,DART,B1495,spPt-759031,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3932,DART,B1496,spPt-759419,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3933,DART,B1497,spPt-760034,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3934,DART,B1498,spPt-760087,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3935,DART,B1499,spPt-760138,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3936,DART,B1500,spPt-760339,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3937,DART,B1501,spPt-760361,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3938,DART,B1502,spPt-709555,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3939,DART,B1503,spPt-708307,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3940,DART,B1504,spPt-708506,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3941,DART,B1505,spPt-710308,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3942,DART,B1506,spPt-758184,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3943,DART,B1507,spPt-758639,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3944,DART,B1508,spPt-758900,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3945,DART,B1509,spPt-759093,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3946,DART,B1510,spPt-711158,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3947,DART,B1511,spPt-709025,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3948,DART,B1512,spPt-709839,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3949,DART,B1513,spPt-757109,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3950,DART,B1514,spPt-756920,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3951,DART,B1515,spPt-707850,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3952,DART,B1516,spPt-760104,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3953,DART,B1517,spPt-711095,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,3954,DART,B1518,spPt-707882,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3955,DART,B1519,spPt-708351,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3956,DART,B1520,spPt-708361,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3957,DART,B1521,spPt-709053,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3958,DART,B1522,spPt-709515,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3959,DART,B1523,spPt-710304,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3960,DART,B1524,spPt-710309,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3961,DART,B1525,spPt-711187,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3962,DART,B1526,spPt-711318,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3963,DART,B1527,spPt-756770,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3964,DART,B1528,spPt-756797,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3965,DART,B1529,spPt-757009,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3966,DART,B1530,spPt-757542,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3967,DART,B1531,spPt-757760,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3968,DART,B1532,spPt-758008,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3969,DART,B1533,spPt-758103,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3970,DART,B1534,spPt-758377,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3971,DART,B1535,spPt-758669,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3972,DART,B1536,spPt-759283,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3973,DART,B1537,spPt-759680,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3974,DART,B1538,spPt-759800,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3975,DART,B1539,spPt-759851,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3976,DART,B1540,spPt-759852,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3977,DART,B1541,spPt-759922,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3978,DART,B1542,spPt-707690,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3979,DART,B1543,spPt-757894,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,3980,DART,B1544,spPt-708239,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,3981,DART,B1545,spPt-757320,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3982,DART,B1546,spPt-709724,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3983,DART,B1547,spPt-707780,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3984,DART,B1548,spPt-758267,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3985,DART,B1549,spPt-709562,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3986,DART,B1550,spPt-711279,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3987,DART,B1551,spPt-757265,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3988,DART,B1552,spPt-757498,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3989,DART,B1553,spPt-758623,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3990,DART,B1554,spPt-759100,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3991,DART,B1555,spPt-759432,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,3992,DART,B1556,spPt-759474,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3993,DART,B1557,spPt-760160,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,3994,DART,B1558,spPt-759877,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3995,DART,B1559,spPt-708631,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3996,DART,B1560,spPt-707657,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3997,DART,B1561,spPt-758643,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,3998,DART,B1562,spPt-707818,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,3999,DART,B1563,spPt-758221,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4000,DART,B1564,spPt-710578,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4001,DART,B1565,spPt-710625,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4002,DART,B1566,spPt-707905,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4003,DART,B1567,spPt-707851,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4004,DART,B1568,spPt-707873,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4005,DART,B1569,spPt-708091,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4006,DART,B1570,spPt-709082,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4007,DART,B1571,spPt-709738,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4008,DART,B1572,spPt-709787,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4009,DART,B1573,spPt-710819,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4010,DART,B1574,spPt-711162,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4011,DART,B1575,spPt-756681,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4012,DART,B1576,spPt-757609,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4013,DART,B1577,spPt-758994,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4014,DART,B1578,spPt-759062,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4015,DART,B1579,spPt-759533,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4016,DART,B1580,spPt-759563,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4017,DART,B1581,spPt-759828,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4018,DART,B1582,spPt-760192,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4019,DART,B1583,spPt-760403,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4020,DART,B1584,spPt-760416,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4021,DART,B1585,spPt-757993,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4022,DART,B1586,spPt-757514,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4023,DART,B1587,spPt-707899,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4024,DART,B1588,spPt-708588,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4025,DART,B1589,spPt-758286,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4026,DART,B1590,spPt-759652,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4027,DART,B1591,spPt-709246,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4028,DART,B1592,spPt-708864,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4029,DART,B1593,spPt-758278,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4030,DART,B1594,spPt-760418,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4031,DART,B1595,spPt-708141,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4032,DART,B1596,spPt-708380,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4033,DART,B1597,spPt-709857,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4034,DART,B1598,spPt-710392,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4035,DART,B1599,spPt-711299,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4036,DART,B1600,spPt-757282,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4037,DART,B1601,spPt-758121,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4038,DART,B1602,spPt-759084,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4039,DART,B1603,spPt-759473,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4040,DART,B1604,spPt-708980,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4041,DART,B1605,spPt-758975,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4042,DART,B1606,spPt-760224,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4043,DART,B1607,spPt-760045,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4044,DART,B1608,spPt-759261,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4045,DART,B1609,spPt-757022,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4046,DART,B1610,spPt-758401,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4047,DART,B1611,spPt-757612,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4048,DART,B1612,spPt-710302,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4049,DART,B1613,spPt-710034,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4050,DART,B1614,spPt-708069,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4051,DART,B1615,spPt-708367,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4052,DART,B1616,spPt-709591,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4053,DART,B1617,spPt-710072,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4054,DART,B1618,spPt-711134,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4055,DART,B1619,spPt-757470,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4056,DART,B1620,spPt-758026,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4057,DART,B1621,spPt-758424,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4058,DART,B1622,spPt-758946,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4059,DART,B1623,spPt-759455,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4060,DART,B1624,spPt-759646,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4061,DART,B1625,spPt-759919,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4062,DART,B1626,spPt-760256,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4063,DART,B1627,spPt-760275,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4064,DART,B1628,spPt-707536,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4065,DART,B1629,spPt-710527,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4066,DART,B1630,spPt-757342,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4067,DART,B1631,spPt-707583,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4068,DART,B1632,spPt-708843,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4069,DART,B1633,spPt-709060,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4070,DART,B1634,spPt-709374,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4071,DART,B1635,spPt-709638,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4072,DART,B1636,spPt-710493,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4073,DART,B1637,spPt-757119,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4074,DART,B1638,spPt-760355,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4075,DART,B1639,spPt-757615,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4076,DART,B1640,spPt-759016,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4077,DART,B1641,spPt-708115,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4078,DART,B1642,spPt-759517,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4079,DART,B1643,spPt-708438,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4080,DART,B1644,spPt-708259,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4081,DART,B1645,spPt-708364,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4082,DART,B1646,spPt-708424,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4083,DART,B1647,spPt-708550,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4084,DART,B1648,spPt-708865,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4085,DART,B1649,spPt-709014,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4086,DART,B1650,spPt-709050,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4087,DART,B1651,spPt-709088,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4088,DART,B1652,spPt-709193,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4089,DART,B1653,spPt-709346,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4090,DART,B1654,spPt-709983,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4091,DART,B1655,spPt-710002,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4092,DART,B1656,spPt-710406,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4093,DART,B1657,spPt-711120,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4094,DART,B1658,spPt-711128,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4095,DART,B1659,spPt-711300,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4096,DART,B1660,spPt-758297,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4097,DART,B1661,spPt-758859,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4098,DART,B1662,spPt-759203,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4099,DART,B1663,spPt-759353,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4100,DART,B1664,spPt-759472,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4101,DART,B1665,spPt-760069,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4102,DART,B1666,spPt-760258,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4103,DART,B1667,spPt-709610,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4104,DART,B1668,spPt-711198,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4105,DART,B1669,spPt-708086,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4106,DART,B1670,spPt-708464,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4107,DART,B1671,spPt-708909,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4108,DART,B1672,spPt-710853,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4109,DART,B1673,spPt-758681,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4110,DART,B1674,spPt-758688,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4111,DART,B1675,spPt-758689,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4112,DART,B1676,spPt-758967,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4113,DART,B1677,spPt-759379,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4114,DART,B1678,spPt-758626,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4115,DART,B1679,spPt-759494,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4116,DART,B1680,spPt-759481,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4117,DART,B1681,spPt-707694,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4118,DART,B1682,spPt-707762,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4119,DART,B1683,spPt-708038,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4120,DART,B1684,spPt-708056,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4121,DART,B1685,spPt-708437,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4122,DART,B1686,spPt-708449,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4123,DART,B1687,spPt-708490,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4124,DART,B1688,spPt-708539,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4125,DART,B1689,spPt-708908,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4126,DART,B1690,spPt-709261,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4127,DART,B1691,spPt-709691,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4128,DART,B1692,spPt-710434,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4129,DART,B1693,spPt-710450,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4130,DART,B1694,spPt-710484,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4131,DART,B1695,spPt-711132,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4132,DART,B1696,spPt-711141,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4133,DART,B1697,spPt-711186,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4134,DART,B1698,spPt-711276,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4135,DART,B1699,spPt-756818,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4136,DART,B1700,spPt-757081,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4137,DART,B1701,spPt-757165,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4138,DART,B1702,spPt-758126,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4139,DART,B1703,spPt-758214,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4140,DART,B1704,spPt-758436,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4141,DART,B1705,spPt-758608,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4142,DART,B1706,spPt-758869,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4143,DART,B1707,spPt-759129,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4144,DART,B1708,spPt-759277,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4145,DART,B1709,spPt-759359,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4146,DART,B1710,spPt-759376,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4147,DART,B1711,spPt-759461,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4148,DART,B1712,spPt-759524,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4149,DART,B1713,spPt-759687,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4150,DART,B1714,spPt-759774,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4151,DART,B1715,spPt-759958,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4152,DART,B1716,spPt-760093,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4153,DART,B1717,spPt-760230,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4154,DART,B1718,spPt-760385,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4155,DART,B1719,spPt-760482,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4156,DART,B1720,spPt-707681,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4157,DART,B1721,spPt-758832,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4158,DART,B1722,spPt-759065,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4159,DART,B1723,spPt-759997,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4160,DART,B1724,spPt-757024,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4161,DART,B1725,spPt-759522,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4162,DART,B1726,spPt-759616,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4163,DART,B1727,spPt-759935,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4164,DART,B1728,spPt-707590,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4165,DART,B1729,spPt-707594,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4166,DART,B1730,spPt-707705,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4167,DART,B1731,spPt-707798,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4168,DART,B1732,spPt-707910,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4169,DART,B1733,spPt-708924,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4170,DART,B1734,spPt-710144,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4171,DART,B1735,spPt-710538,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4172,DART,B1736,spPt-756935,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4173,DART,B1737,spPt-757217,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4174,DART,B1738,spPt-757316,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4175,DART,B1739,spPt-758655,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4176,DART,B1740,spPt-758702,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4177,DART,B1741,spPt-758721,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4178,DART,B1742,spPt-758776,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4179,DART,B1743,spPt-759294,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4180,DART,B1744,spPt-759463,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4181,DART,B1745,spPt-759558,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4182,DART,B1746,spPt-759742,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4183,DART,B1747,spPt-760075,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4184,DART,B1748,spPt-757651,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4185,DART,B1749,spPt-707925,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4186,DART,B1750,spPt-709359,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4187,DART,B1751,spPt-709781,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4188,DART,B1752,spPt-759938,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4189,DART,B1753,spPt-757255,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4190,DART,B1754,spPt-707500,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4191,DART,B1755,spPt-707986,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4192,DART,B1756,spPt-707998,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4193,DART,B1757,spPt-708055,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4194,DART,B1758,spPt-708538,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4195,DART,B1759,spPt-708565,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4196,DART,B1760,spPt-708603,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4197,DART,B1761,spPt-708816,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4198,DART,B1762,spPt-711154,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4199,DART,B1763,spPt-711200,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4200,DART,B1764,spPt-757385,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4201,DART,B1765,spPt-757953,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4202,DART,B1766,spPt-758736,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4203,DART,B1767,spPt-759722,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4204,DART,B1768,spPt-760011,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4205,DART,B1769,spPt-709442,,,VJ08.038,-,Ipomoea batatas,,,,
Huamani2011,4206,DART,B1770,spPt-710792,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4207,DART,B1771,spPt-757209,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4208,DART,B1772,spPt-707570,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4209,DART,B1773,spPt-707575,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4210,DART,B1774,spPt-707686,,,VJ08.038,1,Ipomoea batatas,,,,
Huamani2011,4211,DART,B1775,spPt-708087,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4212,DART,B1776,spPt-708451,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4213,DART,B1777,spPt-708466,,,VJ08.038,0,Ipomoea batatas,,,,
Huamani2011,4214,DART,B1778,spPt-709770,,,VJ08.038,1,Ipomoea batatas,,,,
